image_path,label
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1360.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1406.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_877.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_863.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1412.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_478.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_1188.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1151.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_155.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_336.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1042.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_853.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1179.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_693.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_450.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_633.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_627.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_687.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_847.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_396.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_322.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_8.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1348.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_875.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_310.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1327.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_619.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_308.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_476.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_48.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_462.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_304.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1333.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_861.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_849.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_60.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_6.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_394.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_334.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_143.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_320.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_157.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_74.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1189.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_338.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_631.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_446.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1421.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1162.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_108.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1347.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1353.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1176.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1268.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_419.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_816.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1526.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_652.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_491.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_180.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_489.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1240.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_134.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_357.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_343.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_120.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1254.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_485.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1409.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_646.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_425.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_86.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1253.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_264.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_502.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_1229.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_516.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_268.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_92.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1247.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_270.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_915.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_526.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_258.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1491.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_586.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_27.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_240.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_1215.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_254.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_592.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1485.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_929.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_532.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_745.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_976.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_45.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1016.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1233.jpg,0
